time,PM2.5,PM10,CO2,temperature,humidity,pressure,CO_mVolts,temp_DHT
09:16:27,0.0,0.0,579.0,26.725000381469727,31.299999237060547,986.0,1284.0,27.299999237060547
09:16:28,0.0,0.0,577.0,26.712499618530273,31.399999618530273,986.0,1283.0,27.299999237060547
09:16:29,0.0,0.0,577.0,26.69791603088379,31.5,986.0,1276.0,27.299999237060547
09:16:30,0.0,0.0,577.0,26.710416793823242,31.600000381469727,986.0,1282.0,27.299999237060547
09:16:31,0.0,0.0,577.0,26.70833396911621,31.799999237060547,986.0,1282.0,27.299999237060547
09:16:32,0.0,0.0,577.0,26.70833396911621,31.799999237060547,986.0,1287.0,27.299999237060547
09:16:33,0.0,0.0,576.0,26.67708396911621,31.899999618530273,986.0,1286.0,27.299999237060547
09:16:34,0.0,0.0,576.0,26.68958282470703,32.0,986.0,1292.0,27.299999237060547
09:16:35,0.0,0.0,576.0,26.65625,32.099998474121094,986.0,1294.0,27.299999237060547
09:16:36,0.0,0.0,575.0,26.662500381469727,32.20000076293945,986.0,1293.0,27.299999237060547
09:16:37,0.0,0.0,575.0,26.704166412353516,32.29999923706055,986.0,1274.0,27.299999237060547
09:16:38,0.0,0.0,574.0,26.737499237060547,32.5,986.0,1274.0,27.299999237060547
09:16:39,0.0,0.0,574.0,26.737499237060547,32.5,986.0,1279.0,27.299999237060547
09:16:40,0.0,0.0,574.0,26.702083587646484,32.599998474121094,986.0,1282.0,27.299999237060547
09:16:41,0.0,0.0,574.0,26.725000381469727,32.70000076293945,986.0,1290.0,27.299999237060547
09:16:42,0.0,0.0,574.0,26.681249618530273,32.79999923706055,986.0,1287.0,27.299999237060547
09:16:43,0.0,0.0,574.0,26.722917556762695,32.900001525878906,986.0,1308.0,27.299999237060547
09:16:44,0.0,0.0,574.0,26.714582443237305,33.0,986.0,1301.0,27.299999237060547
09:16:45,0.0,0.0,573.0,26.714582443237305,33.099998474121094,986.0,1292.0,27.299999237060547
09:16:46,0.0,0.0,573.0,26.704166412353516,33.20000076293945,986.0,1292.0,27.299999237060547
09:16:47,0.0,0.0,573.0,26.704166412353516,33.20000076293945,986.0,1278.0,27.299999237060547
09:16:48,0.0,0.0,572.0,26.743749618530273,33.29999923706055,986.0,1304.0,27.299999237060547
09:16:49,0.0,0.0,572.0,26.72083282470703,33.400001525878906,986.0,1288.0,27.299999237060547
09:16:50,0.0,0.0,573.0,26.69791603088379,33.5,986.0,1278.0,27.299999237060547
09:16:51,0.0,0.0,574.0,26.735416412353516,33.599998474121094,986.0,1268.0,27.299999237060547
09:16:52,0.0,0.0,574.0,26.733333587646484,33.70000076293945,986.0,1297.0,27.299999237060547
09:16:53,0.0,0.0,574.0,26.706249237060547,33.79999923706055,986.0,1297.0,27.299999237060547
09:16:54,0.0,0.0,573.0,26.706249237060547,33.79999923706055,986.0,1290.0,27.299999237060547
09:16:55,0.0,0.0,573.0,26.72916603088379,33.900001525878906,986.0,1303.0,27.299999237060547
09:16:57,0.0,0.0,572.0,26.722917556762695,34.0,986.0,1288.0,27.299999237060547
09:16:58,0.0,0.0,571.0,26.754167556762695,34.0,986.0,1296.0,27.299999237060547
09:16:59,0.0,0.0,571.0,26.756250381469727,34.20000076293945,986.0,1275.0,27.299999237060547
09:17:00,0.0,0.0,570.0,26.743749618530273,34.29999923706055,986.0,1287.0,27.299999237060547
09:17:01,0.0,0.0,570.0,26.735416412353516,34.400001525878906,986.0,1287.0,27.299999237060547
09:17:02,0.0,0.0,570.0,26.735416412353516,34.400001525878906,986.0,1287.0,27.299999237060547
09:17:03,0.0,0.0,570.0,26.741666793823242,34.5,986.0,1301.0,27.299999237060547
09:17:04,0.0,0.0,574.0,26.733333587646484,34.599998474121094,986.0,1288.0,27.299999237060547
09:17:05,0.0,0.0,574.0,26.75,34.70000076293945,986.0,1283.0,27.299999237060547
09:17:06,0.0,0.0,574.0,26.758333206176758,34.70000076293945,986.0,1263.0,27.299999237060547
09:17:07,0.0,0.0,574.0,26.727083206176758,34.79999923706055,986.0,1300.0,27.299999237060547
09:17:08,0.0,0.0,575.0,26.754167556762695,34.900001525878906,986.0,1281.0,27.299999237060547
09:17:09,0.0,0.0,575.0,26.73958396911621,35.0,986.0,1281.0,27.299999237060547
09:17:10,0.0,0.0,576.0,26.73958396911621,35.0,986.0,1277.0,27.299999237060547
09:17:11,0.0,0.0,576.0,26.743749618530273,35.099998474121094,986.0,1279.0,27.299999237060547
09:17:12,0.0,0.0,578.0,26.741666793823242,35.20000076293945,986.0,1286.0,27.299999237060547
09:17:13,0.0,0.0,578.0,26.77083396911621,35.29999923706055,986.0,1292.0,27.299999237060547
09:17:14,0.0,0.0,578.0,26.764583587646484,35.29999923706055,986.0,1292.0,27.299999237060547
09:17:15,0.0,0.0,576.0,26.76041603088379,35.400001525878906,986.0,1288.0,27.299999237060547
09:17:16,0.0,0.0,576.0,26.733333587646484,35.5,986.0,1288.0,27.299999237060547
09:17:17,0.0,0.0,576.0,26.733333587646484,35.5,986.0,1271.0,27.299999237060547
09:17:18,0.0,0.0,576.0,26.754167556762695,35.599998474121094,986.0,1289.0,27.299999237060547
09:17:19,0.0,0.0,576.0,26.774999618530273,35.70000076293945,986.0,1284.0,27.299999237060547
09:17:20,0.0,0.0,576.0,26.766666412353516,35.79999923706055,986.0,1292.0,27.299999237060547
09:17:21,0.0,0.0,578.0,26.76041603088379,35.79999923706055,986.0,1278.0,27.299999237060547
09:17:22,0.0,0.0,578.0,26.754167556762695,35.900001525878906,986.0,1291.0,27.299999237060547
09:17:23,0.0,0.0,578.0,26.75,36.099998474121094,986.0,1291.0,27.399999618530273
09:17:24,0.0,0.0,580.0,26.75,36.099998474121094,986.0,1281.0,27.399999618530273
09:17:25,0.0,0.0,580.0,26.793750762939453,36.099998474121094,986.0,1297.0,27.299999237060547
09:17:27,0.0,0.0,580.0,26.77083396911621,36.20000076293945,986.0,1285.0,27.299999237060547
09:17:28,0.0,0.0,583.0,26.774999618530273,36.20000076293945,986.0,1290.0,27.299999237060547
09:17:29,0.0,0.0,583.0,26.76041603088379,36.29999923706055,986.0,1286.0,27.299999237060547
09:17:30,0.0,0.0,583.0,26.768749237060547,36.400001525878906,986.0,1285.0,27.299999237060547
09:17:31,0.0,0.0,583.0,26.799999237060547,36.400001525878906,986.0,1288.0,27.299999237060547
09:17:32,0.0,0.0,583.0,26.774999618530273,36.5,986.0,1288.0,27.299999237060547
09:17:33,0.0,0.0,584.0,26.774999618530273,36.5,986.0,1295.0,27.299999237060547
09:17:34,0.0,0.0,587.0,26.78125,36.70000076293945,986.0,1278.0,27.399999618530273
09:17:35,0.0,0.0,587.0,26.77083396911621,36.70000076293945,986.0,1302.0,27.399999618530273
09:17:36,0.0,0.0,587.0,26.768749237060547,36.70000076293945,986.0,1280.0,27.299999237060547
09:17:37,0.0,0.0,587.0,26.80208396911621,36.900001525878906,986.0,1277.0,27.399999618530273
09:17:38,0.0,0.0,587.0,26.797916412353516,36.900001525878906,986.0,1284.0,27.299999237060547
09:17:39,0.0,0.0,587.0,26.799999237060547,37.0,986.0,1284.0,27.399999618530273
09:17:40,0.0,0.0,587.0,26.799999237060547,37.0,986.0,1282.0,27.399999618530273
09:17:41,0.0,0.0,589.0,26.808332443237305,37.0,986.0,1275.0,27.299999237060547
09:17:42,0.0,0.0,590.0,26.785417556762695,37.20000076293945,986.0,1283.0,27.399999618530273
09:17:43,0.0,0.0,590.0,26.8125,37.20000076293945,986.0,1290.0,27.299999237060547
